state,year,week,date2,deaths,date,month
New Jersey,2016,44,11/05/2016,1369,2016-11-05T04:00:00Z,11
New Jersey,2016,45,11/12/2016,1391,2016-11-12T05:00:00Z,11
New Jersey,2016,46,11/19/2016,1485,2016-11-19T05:00:00Z,11
New Jersey,2016,47,11/26/2016,1402,2016-11-26T05:00:00Z,11
New Jersey,2016,48,12/03/2016,1421,2016-12-03T05:00:00Z,12
New Jersey,2016,49,12/10/2016,1446,2016-12-10T05:00:00Z,12
New Jersey,2016,50,12/17/2016,1443,2016-12-17T05:00:00Z,12
New Jersey,2016,51,12/24/2016,1494,2016-12-24T05:00:00Z,12
New Jersey,2016,52,12/31/2016,1580,2016-12-31T05:00:00Z,12
New Jersey,2017,1,01/07/2017,1524,2017-01-07T05:00:00Z,1
New Jersey,2017,2,01/14/2017,1698,2017-01-14T05:00:00Z,1
New Jersey,2017,3,01/21/2017,1606,2017-01-21T05:00:00Z,1
New Jersey,2017,4,01/28/2017,1576,2017-01-28T05:00:00Z,1
New Jersey,2017,5,02/04/2017,1632,2017-02-04T05:00:00Z,2
New Jersey,2017,6,02/11/2017,1562,2017-02-11T05:00:00Z,2
New Jersey,2017,7,02/18/2017,1582,2017-02-18T05:00:00Z,2
New Jersey,2017,8,02/25/2017,1581,2017-02-25T05:00:00Z,2
New Jersey,2017,9,03/04/2017,1488,2017-03-04T05:00:00Z,3
New Jersey,2017,10,03/11/2017,1582,2017-03-11T05:00:00Z,3
New Jersey,2017,11,03/18/2017,1508,2017-03-18T04:00:00Z,3
New Jersey,2017,12,03/25/2017,1445,2017-03-25T04:00:00Z,3
New Jersey,2017,13,04/01/2017,1440,2017-04-01T04:00:00Z,4
New Jersey,2017,14,04/08/2017,1505,2017-04-08T04:00:00Z,4
New Jersey,2017,15,04/15/2017,1424,2017-04-15T04:00:00Z,4
New Jersey,2017,16,04/22/2017,1420,2017-04-22T04:00:00Z,4
New Jersey,2017,17,04/29/2017,1409,2017-04-29T04:00:00Z,4
New Jersey,2017,18,05/06/2017,1339,2017-05-06T04:00:00Z,5
New Jersey,2017,19,05/13/2017,1401,2017-05-13T04:00:00Z,5
New Jersey,2017,20,05/20/2017,1408,2017-05-20T04:00:00Z,5
New Jersey,2017,21,05/27/2017,1353,2017-05-27T04:00:00Z,5
New Jersey,2017,22,06/03/2017,1360,2017-06-03T04:00:00Z,6
New Jersey,2017,23,06/10/2017,1338,2017-06-10T04:00:00Z,6
New Jersey,2017,24,06/17/2017,1309,2017-06-17T04:00:00Z,6
New Jersey,2017,25,06/24/2017,1341,2017-06-24T04:00:00Z,6
New Jersey,2017,26,07/01/2017,1323,2017-07-01T04:00:00Z,7
New Jersey,2017,27,07/08/2017,1323,2017-07-08T04:00:00Z,7
New Jersey,2017,28,07/15/2017,1301,2017-07-15T04:00:00Z,7
New Jersey,2017,29,07/22/2017,1341,2017-07-22T04:00:00Z,7
New Jersey,2017,30,07/29/2017,1256,2017-07-29T04:00:00Z,7
New Jersey,2017,31,08/05/2017,1317,2017-08-05T04:00:00Z,8
New Jersey,2017,32,08/12/2017,1337,2017-08-12T04:00:00Z,8
New Jersey,2017,33,08/19/2017,1258,2017-08-19T04:00:00Z,8
New Jersey,2017,34,08/26/2017,1330,2017-08-26T04:00:00Z,8
New Jersey,2017,35,09/02/2017,1417,2017-09-02T04:00:00Z,9
New Jersey,2017,36,09/09/2017,1336,2017-09-09T04:00:00Z,9
New Jersey,2017,37,09/16/2017,1325,2017-09-16T04:00:00Z,9
New Jersey,2017,38,09/23/2017,1360,2017-09-23T04:00:00Z,9
New Jersey,2017,39,09/30/2017,1327,2017-09-30T04:00:00Z,9
New Jersey,2017,40,10/07/2017,1302,2017-10-07T04:00:00Z,10
New Jersey,2017,41,10/14/2017,1300,2017-10-14T04:00:00Z,10
New Jersey,2017,42,10/21/2017,1269,2017-10-21T04:00:00Z,10
New Jersey,2017,43,10/28/2017,1339,2017-10-28T04:00:00Z,10
New Jersey,2017,44,11/04/2017,1346,2017-11-04T04:00:00Z,11
New Jersey,2017,45,11/11/2017,1342,2017-11-11T05:00:00Z,11
New Jersey,2017,46,11/18/2017,1426,2017-11-18T05:00:00Z,11
New Jersey,2017,47,11/25/2017,1490,2017-11-25T05:00:00Z,11
New Jersey,2017,48,12/02/2017,1395,2017-12-02T05:00:00Z,12
New Jersey,2017,49,12/09/2017,1530,2017-12-09T05:00:00Z,12
New Jersey,2017,50,12/16/2017,1542,2017-12-16T05:00:00Z,12
New Jersey,2017,51,12/23/2017,1515,2017-12-23T05:00:00Z,12
New Jersey,2017,52,12/30/2017,1551,2017-12-30T05:00:00Z,12
New Jersey,2018,1,01/06/2018,1682,2018-01-06T05:00:00Z,1
New Jersey,2018,2,01/13/2018,1766,2018-01-13T05:00:00Z,1
New Jersey,2018,3,01/20/2018,1605,2018-01-20T05:00:00Z,1
New Jersey,2018,4,01/27/2018,1635,2018-01-27T05:00:00Z,1
New Jersey,2018,5,02/03/2018,1577,2018-02-03T05:00:00Z,2
New Jersey,2018,6,02/10/2018,1666,2018-02-10T05:00:00Z,2
New Jersey,2018,7,02/17/2018,1632,2018-02-17T05:00:00Z,2
New Jersey,2018,8,02/24/2018,1527,2018-02-24T05:00:00Z,2
New Jersey,2018,9,03/03/2018,1481,2018-03-03T05:00:00Z,3
New Jersey,2018,10,03/10/2018,1467,2018-03-10T05:00:00Z,3
New Jersey,2018,11,03/17/2018,1421,2018-03-17T04:00:00Z,3
New Jersey,2018,12,03/24/2018,1516,2018-03-24T04:00:00Z,3
New Jersey,2018,13,03/31/2018,1510,2018-03-31T04:00:00Z,3
New Jersey,2018,14,04/07/2018,1463,2018-04-07T04:00:00Z,4
New Jersey,2018,15,04/14/2018,1443,2018-04-14T04:00:00Z,4
New Jersey,2018,16,04/21/2018,1442,2018-04-21T04:00:00Z,4
New Jersey,2018,17,04/28/2018,1369,2018-04-28T04:00:00Z,4
New Jersey,2018,18,05/05/2018,1467,2018-05-05T04:00:00Z,5
New Jersey,2018,19,05/12/2018,1311,2018-05-12T04:00:00Z,5
New Jersey,2018,20,05/19/2018,1260,2018-05-19T04:00:00Z,5
New Jersey,2018,21,05/26/2018,1339,2018-05-26T04:00:00Z,5
New Jersey,2018,22,06/02/2018,1269,2018-06-02T04:00:00Z,6
New Jersey,2018,23,06/09/2018,1362,2018-06-09T04:00:00Z,6
New Jersey,2018,24,06/16/2018,1362,2018-06-16T04:00:00Z,6
New Jersey,2018,25,06/23/2018,1368,2018-06-23T04:00:00Z,6
New Jersey,2018,26,06/30/2018,1333,2018-06-30T04:00:00Z,6
New Jersey,2018,27,07/07/2018,1400,2018-07-07T04:00:00Z,7
New Jersey,2018,28,07/14/2018,1326,2018-07-14T04:00:00Z,7
New Jersey,2018,29,07/21/2018,1381,2018-07-21T04:00:00Z,7
New Jersey,2018,30,07/28/2018,1363,2018-07-28T04:00:00Z,7
New Jersey,2018,31,08/04/2018,1376,2018-08-04T04:00:00Z,8
New Jersey,2018,32,08/11/2018,1355,2018-08-11T04:00:00Z,8
New Jersey,2018,33,08/18/2018,1331,2018-08-18T04:00:00Z,8
New Jersey,2018,34,08/25/2018,1352,2018-08-25T04:00:00Z,8
New Jersey,2018,35,09/01/2018,1408,2018-09-01T04:00:00Z,9
New Jersey,2018,36,09/08/2018,1347,2018-09-08T04:00:00Z,9
New Jersey,2018,37,09/15/2018,1331,2018-09-15T04:00:00Z,9
New Jersey,2018,38,09/22/2018,1337,2018-09-22T04:00:00Z,9
New Jersey,2018,39,09/29/2018,1282,2018-09-29T04:00:00Z,9
New Jersey,2018,40,10/06/2018,1409,2018-10-06T04:00:00Z,10
New Jersey,2018,41,10/13/2018,1375,2018-10-13T04:00:00Z,10
New Jersey,2018,42,10/20/2018,1384,2018-10-20T04:00:00Z,10
New Jersey,2018,43,10/27/2018,1443,2018-10-27T04:00:00Z,10
New Jersey,2018,44,11/03/2018,1481,2018-11-03T04:00:00Z,11
New Jersey,2018,45,11/10/2018,1374,2018-11-10T05:00:00Z,11
New Jersey,2018,46,11/17/2018,1464,2018-11-17T05:00:00Z,11
New Jersey,2018,47,11/24/2018,1470,2018-11-24T05:00:00Z,11
New Jersey,2018,48,12/01/2018,1476,2018-12-01T05:00:00Z,12
New Jersey,2018,49,12/08/2018,1498,2018-12-08T05:00:00Z,12
New Jersey,2018,50,12/15/2018,1471,2018-12-15T05:00:00Z,12
New Jersey,2018,51,12/22/2018,1453,2018-12-22T05:00:00Z,12
New Jersey,2018,52,12/29/2018,1489,2018-12-29T05:00:00Z,12
New Mexico,2014,1,01/04/2014,205,2014-01-04T05:00:00Z,1
New Mexico,2014,2,01/11/2014,345,2014-01-11T05:00:00Z,1
New Mexico,2014,3,01/18/2014,357,2014-01-18T05:00:00Z,1
New Mexico,2014,4,01/25/2014,369,2014-01-25T05:00:00Z,1
New Mexico,2014,5,02/01/2014,364,2014-02-01T05:00:00Z,2
New Mexico,2014,6,02/08/2014,371,2014-02-08T05:00:00Z,2
New Mexico,2014,7,02/15/2014,362,2014-02-15T05:00:00Z,2
New Mexico,2014,8,02/22/2014,331,2014-02-22T05:00:00Z,2
New Mexico,2014,9,03/01/2014,340,2014-03-01T05:00:00Z,3
New Mexico,2014,10,03/08/2014,337,2014-03-08T05:00:00Z,3
New Mexico,2014,11,03/15/2014,354,2014-03-15T04:00:00Z,3
New Mexico,2014,12,03/22/2014,318,2014-03-22T04:00:00Z,3
New Mexico,2014,13,03/29/2014,333,2014-03-29T04:00:00Z,3
New Mexico,2014,14,04/05/2014,307,2014-04-05T04:00:00Z,4
New Mexico,2014,15,04/12/2014,313,2014-04-12T04:00:00Z,4
New Mexico,2014,16,04/19/2014,328,2014-04-19T04:00:00Z,4
New Mexico,2014,17,04/26/2014,341,2014-04-26T04:00:00Z,4
New Mexico,2014,18,05/03/2014,309,2014-05-03T04:00:00Z,5
New Mexico,2014,19,05/10/2014,324,2014-05-10T04:00:00Z,5
New Mexico,2014,20,05/17/2014,309,2014-05-17T04:00:00Z,5
New Mexico,2014,21,05/24/2014,350,2014-05-24T04:00:00Z,5
New Mexico,2014,22,05/31/2014,318,2014-05-31T04:00:00Z,5
New Mexico,2014,23,06/07/2014,340,2014-06-07T04:00:00Z,6
New Mexico,2014,24,06/14/2014,302,2014-06-14T04:00:00Z,6
New Mexico,2014,25,06/21/2014,306,2014-06-21T04:00:00Z,6
New Mexico,2014,26,06/28/2014,309,2014-06-28T04:00:00Z,6
New Mexico,2014,27,07/05/2014,276,2014-07-05T04:00:00Z,7
New Mexico,2014,28,07/12/2014,328,2014-07-12T04:00:00Z,7
New Mexico,2014,29,07/19/2014,332,2014-07-19T04:00:00Z,7
New Mexico,2014,30,07/26/2014,338,2014-07-26T04:00:00Z,7
New Mexico,2014,31,08/02/2014,287,2014-08-02T04:00:00Z,8
New Mexico,2014,32,08/09/2014,278,2014-08-09T04:00:00Z,8
New Mexico,2014,33,08/16/2014,289,2014-08-16T04:00:00Z,8
New Mexico,2014,34,08/23/2014,277,2014-08-23T04:00:00Z,8
New Mexico,2014,35,08/30/2014,307,2014-08-30T04:00:00Z,8
New Mexico,2014,36,09/06/2014,288,2014-09-06T04:00:00Z,9
New Mexico,2014,37,09/13/2014,310,2014-09-13T04:00:00Z,9
New Mexico,2014,38,09/20/2014,303,2014-09-20T04:00:00Z,9
New Mexico,2014,39,09/27/2014,331,2014-09-27T04:00:00Z,9
New Mexico,2014,40,10/04/2014,327,2014-10-04T04:00:00Z,10
New Mexico,2014,41,10/11/2014,340,2014-10-11T04:00:00Z,10
New Mexico,2014,42,10/18/2014,315,2014-10-18T04:00:00Z,10
New Mexico,2014,43,10/25/2014,299,2014-10-25T04:00:00Z,10
New Mexico,2014,44,11/01/2014,326,2014-11-01T04:00:00Z,11
New Mexico,2014,45,11/08/2014,306,2014-11-08T05:00:00Z,11
New Mexico,2014,46,11/15/2014,312,2014-11-15T05:00:00Z,11
New Mexico,2014,47,11/22/2014,363,2014-11-22T05:00:00Z,11
New Mexico,2014,48,11/29/2014,334,2014-11-29T05:00:00Z,11
New Mexico,2014,49,12/06/2014,316,2014-12-06T05:00:00Z,12
New Mexico,2014,50,12/13/2014,345,2014-12-13T05:00:00Z,12
New Mexico,2014,51,12/20/2014,337,2014-12-20T05:00:00Z,12
New Mexico,2014,52,12/27/2014,331,2014-12-27T05:00:00Z,12
New Mexico,2014,53,01/03/2015,398,2015-01-03T05:00:00Z,1
New Mexico,2015,1,01/10/2015,364,2015-01-10T05:00:00Z,1
New Mexico,2015,2,01/17/2015,359,2015-01-17T05:00:00Z,1
New Mexico,2015,3,01/24/2015,413,2015-01-24T05:00:00Z,1
New Mexico,2015,4,01/31/2015,374,2015-01-31T05:00:00Z,1
New Mexico,2015,5,02/07/2015,342,2015-02-07T05:00:00Z,2
New Mexico,2015,6,02/14/2015,342,2015-02-14T05:00:00Z,2
New Mexico,2015,7,02/21/2015,338,2015-02-21T05:00:00Z,2
New Mexico,2015,8,02/28/2015,344,2015-02-28T05:00:00Z,2
New Mexico,2015,9,03/07/2015,351,2015-03-07T05:00:00Z,3
New Mexico,2015,10,03/14/2015,336,2015-03-14T04:00:00Z,3
New Mexico,2015,11,03/21/2015,352,2015-03-21T04:00:00Z,3
New Mexico,2015,12,03/28/2015,342,2015-03-28T04:00:00Z,3
New Mexico,2015,13,04/04/2015,364,2015-04-04T04:00:00Z,4
New Mexico,2015,14,04/11/2015,319,2015-04-11T04:00:00Z,4
New Mexico,2015,15,04/18/2015,321,2015-04-18T04:00:00Z,4
New Mexico,2015,16,04/25/2015,335,2015-04-25T04:00:00Z,4
New Mexico,2015,17,05/02/2015,315,2015-05-02T04:00:00Z,5
New Mexico,2015,18,05/09/2015,328,2015-05-09T04:00:00Z,5
New Mexico,2015,19,05/16/2015,292,2015-05-16T04:00:00Z,5
New Mexico,2015,20,05/23/2015,291,2015-05-23T04:00:00Z,5
New Mexico,2015,21,05/30/2015,302,2015-05-30T04:00:00Z,5
New Mexico,2015,22,06/06/2015,330,2015-06-06T04:00:00Z,6
New Mexico,2015,23,06/13/2015,329,2015-06-13T04:00:00Z,6
New Mexico,2015,24,06/20/2015,313,2015-06-20T04:00:00Z,6
New Mexico,2015,25,06/27/2015,299,2015-06-27T04:00:00Z,6
New Mexico,2015,26,07/04/2015,322,2015-07-04T04:00:00Z,7
New Mexico,2015,27,07/11/2015,274,2015-07-11T04:00:00Z,7
New Mexico,2015,28,07/18/2015,339,2015-07-18T04:00:00Z,7
New Mexico,2015,29,07/25/2015,296,2015-07-25T04:00:00Z,7
New Mexico,2015,30,08/01/2015,306,2015-08-01T04:00:00Z,8
New Mexico,2015,31,08/08/2015,305,2015-08-08T04:00:00Z,8
New Mexico,2015,32,08/15/2015,296,2015-08-15T04:00:00Z,8
New Mexico,2015,33,08/22/2015,320,2015-08-22T04:00:00Z,8
New Mexico,2015,34,08/29/2015,313,2015-08-29T04:00:00Z,8
New Mexico,2015,35,09/05/2015,277,2015-09-05T04:00:00Z,9
New Mexico,2015,36,09/12/2015,334,2015-09-12T04:00:00Z,9
New Mexico,2015,37,09/19/2015,302,2015-09-19T04:00:00Z,9
New Mexico,2015,38,09/26/2015,316,2015-09-26T04:00:00Z,9
New Mexico,2015,39,10/03/2015,339,2015-10-03T04:00:00Z,10
New Mexico,2015,40,10/10/2015,336,2015-10-10T04:00:00Z,10
New Mexico,2015,41,10/17/2015,286,2015-10-17T04:00:00Z,10
New Mexico,2015,42,10/24/2015,317,2015-10-24T04:00:00Z,10
New Mexico,2015,43,10/31/2015,306,2015-10-31T04:00:00Z,10
New Mexico,2015,44,11/07/2015,322,2015-11-07T05:00:00Z,11
New Mexico,2015,45,11/14/2015,360,2015-11-14T05:00:00Z,11
New Mexico,2015,46,11/21/2015,369,2015-11-21T05:00:00Z,11
New Mexico,2015,47,11/28/2015,295,2015-11-28T05:00:00Z,11
New Mexico,2015,48,12/05/2015,337,2015-12-05T05:00:00Z,12
New Mexico,2015,49,12/12/2015,311,2015-12-12T05:00:00Z,12
New Mexico,2015,50,12/19/2015,330,2015-12-19T05:00:00Z,12
New Mexico,2015,51,12/26/2015,350,2015-12-26T05:00:00Z,12
New Mexico,2015,52,01/02/2016,347,2016-01-02T05:00:00Z,1
New Mexico,2016,1,01/09/2016,375,2016-01-09T05:00:00Z,1
New Mexico,2016,2,01/16/2016,350,2016-01-16T05:00:00Z,1
New Mexico,2016,3,01/23/2016,362,2016-01-23T05:00:00Z,1
New Mexico,2016,4,01/30/2016,363,2016-01-30T05:00:00Z,1
New Mexico,2016,5,02/06/2016,349,2016-02-06T05:00:00Z,2
New Mexico,2016,6,02/13/2016,373,2016-02-13T05:00:00Z,2
New Mexico,2016,7,02/20/2016,388,2016-02-20T05:00:00Z,2
New Mexico,2016,8,02/27/2016,363,2016-02-27T05:00:00Z,2
New Mexico,2016,9,03/05/2016,365,2016-03-05T05:00:00Z,3
New Mexico,2016,10,03/12/2016,401,2016-03-12T05:00:00Z,3
New Mexico,2016,11,03/19/2016,387,2016-03-19T04:00:00Z,3
New Mexico,2016,12,03/26/2016,367,2016-03-26T04:00:00Z,3
New Mexico,2016,13,04/02/2016,391,2016-04-02T04:00:00Z,4
New Mexico,2016,14,04/09/2016,394,2016-04-09T04:00:00Z,4
New Mexico,2016,15,04/16/2016,334,2016-04-16T04:00:00Z,4
New Mexico,2016,16,04/23/2016,356,2016-04-23T04:00:00Z,4
New Mexico,2016,17,04/30/2016,321,2016-04-30T04:00:00Z,4
New Mexico,2016,18,05/07/2016,350,2016-05-07T04:00:00Z,5
New Mexico,2016,19,05/14/2016,321,2016-05-14T04:00:00Z,5
New Mexico,2016,20,05/21/2016,305,2016-05-21T04:00:00Z,5
New Mexico,2016,21,05/28/2016,336,2016-05-28T04:00:00Z,5
New Mexico,2016,22,06/04/2016,362,2016-06-04T04:00:00Z,6
New Mexico,2016,23,06/11/2016,303,2016-06-11T04:00:00Z,6
New Mexico,2016,24,06/18/2016,317,2016-06-18T04:00:00Z,6
New Mexico,2016,25,06/25/2016,301,2016-06-25T04:00:00Z,6
New Mexico,2016,26,07/02/2016,309,2016-07-02T04:00:00Z,7
New Mexico,2016,27,07/09/2016,326,2016-07-09T04:00:00Z,7
New Mexico,2016,28,07/16/2016,327,2016-07-16T04:00:00Z,7
New Mexico,2016,29,07/23/2016,319,2016-07-23T04:00:00Z,7
New Mexico,2016,30,07/30/2016,324,2016-07-30T04:00:00Z,7
New Mexico,2016,31,08/06/2016,330,2016-08-06T04:00:00Z,8
New Mexico,2016,32,08/13/2016,286,2016-08-13T04:00:00Z,8
New Mexico,2016,33,08/20/2016,336,2016-08-20T04:00:00Z,8
New Mexico,2016,34,08/27/2016,308,2016-08-27T04:00:00Z,8
New Mexico,2016,35,09/03/2016,326,2016-09-03T04:00:00Z,9
New Mexico,2016,36,09/10/2016,308,2016-09-10T04:00:00Z,9
New Mexico,2016,37,09/17/2016,335,2016-09-17T04:00:00Z,9
New Mexico,2016,38,09/24/2016,317,2016-09-24T04:00:00Z,9
New Mexico,2016,39,10/01/2016,276,2016-10-01T04:00:00Z,10
New Mexico,2016,40,10/08/2016,326,2016-10-08T04:00:00Z,10
New Mexico,2016,41,10/15/2016,346,2016-10-15T04:00:00Z,10
New Mexico,2016,42,10/22/2016,327,2016-10-22T04:00:00Z,10
New Mexico,2016,43,10/29/2016,342,2016-10-29T04:00:00Z,10
New Mexico,2016,44,11/05/2016,312,2016-11-05T04:00:00Z,11
New Mexico,2016,45,11/12/2016,348,2016-11-12T05:00:00Z,11
New Mexico,2016,46,11/19/2016,320,2016-11-19T05:00:00Z,11
New Mexico,2016,47,11/26/2016,319,2016-11-26T05:00:00Z,11
New Mexico,2016,48,12/03/2016,340,2016-12-03T05:00:00Z,12
New Mexico,2016,49,12/10/2016,389,2016-12-10T05:00:00Z,12
New Mexico,2016,50,12/17/2016,313,2016-12-17T05:00:00Z,12
New Mexico,2016,51,12/24/2016,367,2016-12-24T05:00:00Z,12
New Mexico,2016,52,12/31/2016,351,2016-12-31T05:00:00Z,12
New Mexico,2017,1,01/07/2017,376,2017-01-07T05:00:00Z,1
New Mexico,2017,2,01/14/2017,381,2017-01-14T05:00:00Z,1
New Mexico,2017,3,01/21/2017,364,2017-01-21T05:00:00Z,1
New Mexico,2017,4,01/28/2017,374,2017-01-28T05:00:00Z,1
New Mexico,2017,5,02/04/2017,352,2017-02-04T05:00:00Z,2
New Mexico,2017,6,02/11/2017,435,2017-02-11T05:00:00Z,2
New Mexico,2017,7,02/18/2017,376,2017-02-18T05:00:00Z,2
New Mexico,2017,8,02/25/2017,395,2017-02-25T05:00:00Z,2
New Mexico,2017,9,03/04/2017,375,2017-03-04T05:00:00Z,3
New Mexico,2017,10,03/11/2017,378,2017-03-11T05:00:00Z,3
New Mexico,2017,11,03/18/2017,390,2017-03-18T04:00:00Z,3
New Mexico,2017,12,03/25/2017,344,2017-03-25T04:00:00Z,3
New Mexico,2017,13,04/01/2017,331,2017-04-01T04:00:00Z,4
New Mexico,2017,14,04/08/2017,370,2017-04-08T04:00:00Z,4
New Mexico,2017,15,04/15/2017,352,2017-04-15T04:00:00Z,4
New Mexico,2017,16,04/22/2017,361,2017-04-22T04:00:00Z,4
New Mexico,2017,17,04/29/2017,356,2017-04-29T04:00:00Z,4
New Mexico,2017,18,05/06/2017,370,2017-05-06T04:00:00Z,5
New Mexico,2017,19,05/13/2017,382,2017-05-13T04:00:00Z,5
New Mexico,2017,20,05/20/2017,366,2017-05-20T04:00:00Z,5
New Mexico,2017,21,05/27/2017,314,2017-05-27T04:00:00Z,5
New Mexico,2017,22,06/03/2017,349,2017-06-03T04:00:00Z,6
New Mexico,2017,23,06/10/2017,319,2017-06-10T04:00:00Z,6
New Mexico,2017,24,06/17/2017,315,2017-06-17T04:00:00Z,6
New Mexico,2017,25,06/24/2017,307,2017-06-24T04:00:00Z,6
New Mexico,2017,26,07/01/2017,335,2017-07-01T04:00:00Z,7
New Mexico,2017,27,07/08/2017,316,2017-07-08T04:00:00Z,7
New Mexico,2017,28,07/15/2017,324,2017-07-15T04:00:00Z,7
New Mexico,2017,29,07/22/2017,312,2017-07-22T04:00:00Z,7
New Mexico,2017,30,07/29/2017,308,2017-07-29T04:00:00Z,7
New Mexico,2017,31,08/05/2017,299,2017-08-05T04:00:00Z,8
New Mexico,2017,32,08/12/2017,315,2017-08-12T04:00:00Z,8
New Mexico,2017,33,08/19/2017,342,2017-08-19T04:00:00Z,8
New Mexico,2017,34,08/26/2017,276,2017-08-26T04:00:00Z,8
New Mexico,2017,35,09/02/2017,338,2017-09-02T04:00:00Z,9
New Mexico,2017,36,09/09/2017,323,2017-09-09T04:00:00Z,9
New Mexico,2017,37,09/16/2017,301,2017-09-16T04:00:00Z,9
New Mexico,2017,38,09/23/2017,309,2017-09-23T04:00:00Z,9
New Mexico,2017,39,09/30/2017,352,2017-09-30T04:00:00Z,9
New Mexico,2017,40,10/07/2017,335,2017-10-07T04:00:00Z,10
New Mexico,2017,41,10/14/2017,324,2017-10-14T04:00:00Z,10
New Mexico,2017,42,10/21/2017,359,2017-10-21T04:00:00Z,10
New Mexico,2017,43,10/28/2017,345,2017-10-28T04:00:00Z,10
New Mexico,2017,44,11/04/2017,327,2017-11-04T04:00:00Z,11
New Mexico,2017,45,11/11/2017,350,2017-11-11T05:00:00Z,11
New Mexico,2017,46,11/18/2017,317,2017-11-18T05:00:00Z,11
New Mexico,2017,47,11/25/2017,319,2017-11-25T05:00:00Z,11
New Mexico,2017,48,12/02/2017,384,2017-12-02T05:00:00Z,12
New Mexico,2017,49,12/09/2017,372,2017-12-09T05:00:00Z,12
New Mexico,2017,50,12/16/2017,337,2017-12-16T05:00:00Z,12
New Mexico,2017,51,12/23/2017,385,2017-12-23T05:00:00Z,12
New Mexico,2017,52,12/30/2017,367,2017-12-30T05:00:00Z,12
New Mexico,2018,1,01/06/2018,402,2018-01-06T05:00:00Z,1
New Mexico,2018,2,01/13/2018,385,2018-01-13T05:00:00Z,1
New Mexico,2018,3,01/20/2018,427,2018-01-20T05:00:00Z,1
New Mexico,2018,4,01/27/2018,387,2018-01-27T05:00:00Z,1
New Mexico,2018,5,02/03/2018,377,2018-02-03T05:00:00Z,2
New Mexico,2018,6,02/10/2018,399,2018-02-10T05:00:00Z,2
New Mexico,2018,7,02/17/2018,368,2018-02-17T05:00:00Z,2
New Mexico,2018,8,02/24/2018,392,2018-02-24T05:00:00Z,2
New Mexico,2018,9,03/03/2018,398,2018-03-03T05:00:00Z,3
New Mexico,2018,10,03/10/2018,398,2018-03-10T05:00:00Z,3
New Mexico,2018,11,03/17/2018,363,2018-03-17T04:00:00Z,3
New Mexico,2018,12,03/24/2018,372,2018-03-24T04:00:00Z,3
New Mexico,2018,13,03/31/2018,354,2018-03-31T04:00:00Z,3
New Mexico,2018,14,04/07/2018,369,2018-04-07T04:00:00Z,4
New Mexico,2018,15,04/14/2018,404,2018-04-14T04:00:00Z,4
New Mexico,2018,16,04/21/2018,334,2018-04-21T04:00:00Z,4
New Mexico,2018,17,04/28/2018,342,2018-04-28T04:00:00Z,4
New Mexico,2018,18,05/05/2018,338,2018-05-05T04:00:00Z,5
New Mexico,2018,19,05/12/2018,360,2018-05-12T04:00:00Z,5
New Mexico,2018,20,05/19/2018,314,2018-05-19T04:00:00Z,5
New Mexico,2018,21,05/26/2018,303,2018-05-26T04:00:00Z,5
New Mexico,2018,22,06/02/2018,308,2018-06-02T04:00:00Z,6
New Mexico,2018,23,06/09/2018,368,2018-06-09T04:00:00Z,6
New Mexico,2018,24,06/16/2018,363,2018-06-16T04:00:00Z,6
New Mexico,2018,25,06/23/2018,346,2018-06-23T04:00:00Z,6
New Mexico,2018,26,06/30/2018,336,2018-06-30T04:00:00Z,6
New Mexico,2018,27,07/07/2018,325,2018-07-07T04:00:00Z,7
New Mexico,2018,28,07/14/2018,324,2018-07-14T04:00:00Z,7
New Mexico,2018,29,07/21/2018,336,2018-07-21T04:00:00Z,7
New Mexico,2018,30,07/28/2018,338,2018-07-28T04:00:00Z,7
New Mexico,2018,31,08/04/2018,273,2018-08-04T04:00:00Z,8
New Mexico,2018,32,08/11/2018,361,2018-08-11T04:00:00Z,8
New Mexico,2018,33,08/18/2018,338,2018-08-18T04:00:00Z,8
New Mexico,2018,34,08/25/2018,319,2018-08-25T04:00:00Z,8
New Mexico,2018,35,09/01/2018,332,2018-09-01T04:00:00Z,9
New Mexico,2018,36,09/08/2018,345,2018-09-08T04:00:00Z,9
New Mexico,2018,37,09/15/2018,356,2018-09-15T04:00:00Z,9
New Mexico,2018,38,09/22/2018,363,2018-09-22T04:00:00Z,9
New Mexico,2018,39,09/29/2018,313,2018-09-29T04:00:00Z,9
New Mexico,2018,40,10/06/2018,313,2018-10-06T04:00:00Z,10
New Mexico,2018,41,10/13/2018,372,2018-10-13T04:00:00Z,10
New Mexico,2018,42,10/20/2018,350,2018-10-20T04:00:00Z,10
New Mexico,2018,43,10/27/2018,352,2018-10-27T04:00:00Z,10
New Mexico,2018,44,11/03/2018,352,2018-11-03T04:00:00Z,11
New Mexico,2018,45,11/10/2018,336,2018-11-10T05:00:00Z,11
New Mexico,2018,46,11/17/2018,386,2018-11-17T05:00:00Z,11
New Mexico,2018,47,11/24/2018,345,2018-11-24T05:00:00Z,11
New Mexico,2018,48,12/01/2018,347,2018-12-01T05:00:00Z,12
New Mexico,2018,49,12/08/2018,358,2018-12-08T05:00:00Z,12
New Mexico,2018,50,12/15/2018,346,2018-12-15T05:00:00Z,12
New Mexico,2018,51,12/22/2018,329,2018-12-22T05:00:00Z,12
New Mexico,2018,52,12/29/2018,380,2018-12-29T05:00:00Z,12
